0.0 0x 0y 0z 1x 1y 1z 2x 2y 2z 3x 3y 3z 4x 4y 4z 5x 5y 5z 6x 6y 6z 7x 7y 7z 8x 8y 8z 9x 9y 9z 10x 10y 10z 11x 11y 11z 12x 12y 12z 13x 13y 13z 14x 14y 14z 15x 15y 15z 16x 16y 16z 17x 17y 17z 18x 18y 18z 19x 19y 19z 20x 20y 20z 21x 21y 21z 22x 22y 22z 23x 23y 23z 24x 24y 24z 25x 25y 25z 26x 26y 26z 27x 27y 27z 28x 28y 28z 29x 29y 29z 30x 30y 30z 31x 31y 31z 32x 32y 32z 33x 33y 33z 34x 34y 34z 35x 35y 35z 36x 36y 36z 37x 37y 37z 38x 38y 38z 39x 39y 39z 40x 40y 40z 41x 41y 41z 42x 42y 42z 43x 43y 43z 44x 44y 44z 45x 45y 45z 46x 46y 46z 47x 47y 47z 48x 48y 48z 49x 49y 49z 50x 50y 50z 51x 51y 51z 52x 52y 52z 53x 53y 53z 54x 54y 54z 55x 55y 55z 56x 56y 56z 57x 57y 57z 58x 58y 58z 59x 59y 59z 60x 60y 60z 61x 61y 61z 62x 62y 62z 63x 63y 63z 64x 64y 64z 65x 65y 65z 66x 66y 66z 67x 67y 67z 68x 68y 68z 69x 69y 69z 70x 70y 70z 71x 71y 71z 72x 72y 72z 73x 73y 73z 74x 74y 74z 75x 75y 75z 76x 76y 76z 77x 77y 77z 78x 78y 78z 79x 79y 79z 80x 80y 80z 81x 81y 81z 82x 82y 82z 83x 83y 83z 84x 84y 84z 85x 85y 85z 86x 86y 86z 87x 87y 87z 88x 88y 88z 89x 89y 89z 90x 90y 90z 91x 91y 91z 92x 92y 92z 93x 93y 93z 94x 94y 94z 95x 95y 95z 96x 96y 96z 97x 97y 97z 98x 98y 98z 99x 99y 99z
1390386008.610 284.083 198.411 1229 281.3 196.964 1229 277.938 196.829 1234 274.838 198.212 1243 272.893 200.747 1243 275.474 200.973 1238 278.568 200.597 1238 281.626 199.642 1234 300.491 195.985 1243 302.751 193.889 1247 306.114 192.765 1252 309.648 193.19 1256 312.238 195.011 1261 309.752 195.99 1256 306.46 196.47 1252 303.209 196.44 1247 283.553 188.219 1234 277.986 188.2 1243 272.056 189.631 1247 268.673 192.69 1252 266.967 196.285 1252 268.154 197.142 1252 270.379 194.277 1247 273.405 192.295 1243 278.423 191.327 1238 283.606 191.082 1229 297.838 185.899 1247 303.479 184.3 1256 310.198 183.976 1261 314.72 186.062 1275 317.345 188.852 1289 316.376 190.148 1280 313.275 188.012 1265 309.4 186.991 1261 303.812 187.479 1256 298.351 188.735 1247 288.411 197.328 1234 288.021 200.758 1229 286.568 203.903 1229 284.293 207.115 1234 285.617 210.473 1229 290.269 208.837 1229 293.853 208.289 1234 299.795 208.522 1238 300.605 204.9 1243 297.819 202.426 1238 296.189 199.664 1234 295.441 196.349 1238 283.963 222.501 1234 286.045 218.095 1225 289.357 214.7 1225 292.972 214.633 1225 296.583 213.619 1238 301.011 215.85 1238 304.624 219.338 1247 301.936 220.122 1243 298.446 220.873 1238 293.939 221.649 1229 289.647 222.336 1229 286.366 222.584 1229 286.692 221.145 1229 289.268 218.81 1225 293.349 217.722 1225 297.782 217.547 1234 301.533 218.844 1238 297.628 217.607 1234 293.389 217.777 1225 289.493 218.844 1225 265.317 204.522 1252 265.429 210.553 1256 266.302 216.428 1261 267.707 222.339 1265 269.764 228.141 1275 272.831 233.15 1280 277.031 236.538 1275 282.308 238.976 1265 288.797 240.345 1265 296.417 240.297 1270 304.128 238.509 1280 311.183 235.618 1294 316.806 231.383 1314 320.746 226.244 1309 322.843 220.274 1314 323.6 214.027 1314 323.778 207.808 1314 323.339 201.827 1309 322.194 195.589 1299 278.34 199.047 1238 306.333 194.967 1252 292.352 206.808 1234 283.8 185.565 1229 277.798 185.561 1238 270.697 187.33 1252 266.224 191.271 1252 264.182 195.378 1256 297.119 183.403 1252 303.204 181.703 1261 311.156 181.39 1270 316.816 184.011 1289 319.778 187.156 1294
1390386008.673 284.017 198.467 1229 281.216 196.991 1229 277.841 196.84 1234 274.739 198.247 1238 272.805 200.836 1243 275.415 201.045 1238 278.508 200.661 1234 281.558 199.703 1234 300.41 196.053 1238 302.671 193.936 1243 306.04 192.803 1252 309.593 193.258 1256 312.206 195.129 1261 309.703 196.096 1252 306.402 196.561 1247 303.145 196.521 1243 283.467 188.222 1225 277.867 188.2 1238 271.904 189.669 1247 268.517 192.788 1247 266.826 196.439 1252 268.04 197.291 1252 270.267 194.368 1247 273.303 192.346 1243 278.342 191.362 1238 283.544 191.121 1229 297.654 185.918 1247 303.319 184.317 1256 310.09 184.029 1261 314.65 186.179 1275 317.32 189.028 1284 316.336 190.343 1280 313.181 188.141 1265 309.275 187.072 1261 303.642 187.54 1252 298.166 188.796 1243 288.321 197.381 1234 287.934 200.81 1225 286.488 203.942 1229 284.262 207.141 1234 285.608 210.518 1229 290.246 208.865 1229 293.799 208.33 1234 299.799 208.589 1238 300.606 204.937 1243 297.798 202.457 1238 296.141 199.717 1234 295.357 196.407 1238 284.057 222.67 1229 286.099 218.198 1225 289.385 214.767 1225 293.016 214.705 1229 296.625 213.69 1234 301.126 215.963 1238 304.82 219.52 1247 302.075 220.255 1243 298.547 220.965 1234 294.057 221.708 1229 289.789 222.4 1229 286.489 222.691 1229 286.775 221.272 1229 289.335 218.922 1225 293.434 217.83 1225 297.909 217.668 1234 301.7 219 1238 297.754 217.683 1234 293.47 217.823 1225 289.562 218.906 1225 265.434 204.632 1252 265.524 210.706 1256 266.36 216.624 1261 267.753 222.606 1261 269.805 228.501 1270 272.895 233.592 1280 277.137 237.009 1275 282.471 239.451 1265 289.026 240.809 1265 296.698 240.766 1270 304.508 238.987 1280 311.676 236.128 1294 317.384 231.892 1314 321.362 226.724 1314 323.426 220.682 1536 324.079 214.352 1529 324.16 208.05 1542 323.619 202.011 1309 322.384 195.72 1299 278.263 199.099 1234 306.271 195.044 1247 292.326 206.847 1229 283.691 185.553 1221 277.645 185.546 1234 270.492 187.363 1252 266.006 191.385 1252 263.977 195.56 1256 296.931 183.396 1247 303.047 181.692 1261 311.069 181.42 1270 316.783 184.116 1284 319.796 187.322 1294
1390386008.766 284.398 198.568 1229 281.571 197.031 1225 278.18 196.838 1229 275.052 198.226 1234 273.1 200.816 1238 275.716 201.084 1234 278.83 200.738 1229 281.899 199.791 1229 300.671 196.231 1234 302.955 194.085 1238 306.33 192.94 1243 309.878 193.411 1247 312.459 195.301 1256 309.988 196.289 1243 306.713 196.765 1243 303.454 196.711 1238 283.886 188.358 1221 278.169 188.269 1234 272.046 189.697 1243 268.608 192.877 1247 266.908 196.599 1247 268.177 197.409 1247 270.418 194.447 1243 273.467 192.411 1243 278.618 191.463 1234 283.911 191.284 1225 297.914 186.144 1243 303.661 184.511 1252 310.51 184.206 1261 315.074 186.432 1275 317.736 189.37 1280 316.695 190.642 1275 313.574 188.391 1265 309.698 187.28 1256 304.024 187.754 1243 298.49 189.039 1238 288.639 197.488 1229 288.314 201.022 1225 286.896 204.19 1225 284.6 207.317 1225 285.905 210.766 1225 290.73 209.266 1225 294.328 208.745 1229 300.347 208.852 1238 301.082 205.161 1238 298.205 202.729 1238 296.521 199.941 1229 295.735 196.527 1229 284.05 222.646 1229 286.363 218.369 1221 289.825 215.087 1221 293.525 215.083 1221 297.183 214.032 1229 301.775 216.144 1234 305.618 219.48 1247 302.741 220.434 1243 299.124 221.25 1238 294.561 222.017 1229 290.175 222.665 1225 286.721 222.871 1225 286.639 221.357 1225 289.58 219.148 1221 293.924 218.133 1221 298.616 217.869 1229 302.665 219.017 1238 298.509 217.943 1229 293.97 218.173 1221 289.777 219.195 1221 265.658 204.449 1247 265.817 210.659 1256 266.712 216.663 1261 268.146 222.731 1261 270.253 228.682 1270 273.417 233.773 1275 277.684 237.15 1275 283 239.604 1265 289.519 240.981 1265 297.161 240.964 1265 304.876 239.175 1275 311.896 236.302 1294 317.465 232.086 1314 321.38 226.967 1309 323.428 220.926 0 324.055 214.598 0 324.126 208.269 0 323.584 202.219 1309 322.359 195.834 1294 278.593 199.137 1229 306.556 195.217 1243 292.762 207.128 1229 284.106 185.662 1221 277.948 185.588 1234 270.617 187.362 1247 266.059 191.462 1247 264.023 195.716 1252 297.188 183.588 1243 303.376 181.855 1256 311.49 181.568 1265 317.247 184.359 1280 320.263 187.666 1284
1390386008.829 284.667 198.728 1229 281.83 197.23 1229 278.398 197.061 1225 275.213 198.405 1229 273.17 200.912 1234 275.844 201.19 1229 279.014 200.855 1229 282.134 199.929 1229 301.159 196.446 1238 303.467 194.357 1243 306.878 193.254 1243 310.444 193.694 1247 313.068 195.504 1252 310.56 196.492 1247 307.249 196.966 1243 303.954 196.915 1238 284.172 188.544 1221 278.471 188.428 1234 272.389 189.759 1243 268.898 192.826 1243 267.091 196.442 1243 268.314 197.277 1243 270.648 194.423 1243 273.77 192.469 1238 278.897 191.576 1234 284.177 191.413 1225 298.541 186.387 1243 304.213 184.779 1252 310.938 184.436 1256 315.492 186.555 1270 318.186 189.387 1280 317.166 190.664 1275 314.044 188.522 1265 310.169 187.489 1252 304.578 187.968 1243 299.103 189.215 1238 289.037 197.662 1225 288.731 201.224 1225 287.323 204.442 1225 284.999 207.626 1225 286.327 211.039 1221 291.185 209.51 1225 294.901 208.99 1229 300.848 209.159 1234 301.594 205.506 1238 298.682 203.001 1234 296.984 200.148 1229 296.192 196.714 1225 284.621 222.905 1225 286.86 218.629 1221 290.302 215.341 1221 293.983 215.325 1221 297.608 214.32 1225 302.094 216.48 1238 305.775 219.877 1243 303.081 220.9 1243 299.564 221.801 1234 295.017 222.593 1225 290.591 223.178 1225 287.173 223.255 1225 287.325 221.647 1221 290.111 219.397 1221 294.37 218.372 1221 298.926 218.183 1225 302.743 219.445 1238 298.832 218.473 1225 294.442 218.717 1221 290.345 219.665 1221 265.394 204.476 1247 265.613 210.647 1256 266.576 216.627 1261 268.109 222.635 1261 270.311 228.47 1265 273.545 233.477 1275 277.873 236.869 1270 283.244 239.36 1261 289.789 240.797 1261 297.465 240.799 1265 305.175 238.993 1275 312.122 236.056 1294 317.639 231.821 1309 321.553 226.709 1309 323.656 220.759 1314 324.38 214.528 1536 324.539 208.285 1294 324.068 202.298 1299 322.903 196.016 1289 278.784 199.289 1229 307.098 195.454 1243 293.232 207.409 1225 284.429 185.873 1216 278.298 185.768 1229 271.024 187.426 1243 266.407 191.378 1247 264.255 195.51 1252 297.783 183.859 1243 303.885 182.155 1256 311.861 181.82 1265 317.621 184.477 1280 320.683 187.668 1280
1390386008.876 285.375 198.921 1225 282.61 197.435 1225 279.254 197.242 1229 276.142 198.543 1229 274.152 200.989 1234 276.732 201.308 1229 279.818 201.014 1229 282.881 200.128 1229 301.892 196.724 1238 304.172 194.648 1238 307.528 193.567 1243 311.034 194.014 1247 313.623 195.813 1252 311.144 196.807 1247 307.881 197.279 1243 304.631 197.225 1238 285.01 188.919 1221 279.555 188.733 1234 273.726 189.958 1243 270.252 192.805 1243 268.388 196.234 1243 269.494 197.238 1243 271.858 194.528 1243 274.978 192.685 1238 279.927 191.861 1234 285.042 191.758 1225 299.27 186.806 1243 304.794 185.224 1247 311.355 184.893 1256 315.851 186.857 1270 318.579 189.528 1280 317.704 190.928 1275 314.522 188.897 1261 310.632 187.929 1252 305.133 188.399 1243 299.763 189.63 1238 289.725 197.972 1225 289.311 201.535 1225 287.862 204.808 1225 285.55 208.07 1225 286.851 211.481 1221 291.647 210.118 1225 295.313 209.625 1229 301.306 209.72 1238 302.125 206.053 1238 299.267 203.463 1234 297.61 200.539 1229 296.831 197.084 1225 284.97 223.239 1225 287.303 219.116 1221 290.724 215.976 1221 294.376 215.986 1221 297.988 214.999 1225 302.501 217.075 1238 306.312 220.325 1247 303.443 221.273 1243 299.865 222.068 1234 295.307 222.8 1225 290.943 223.37 1225 287.574 223.492 1225 287.58 222.038 1225 290.513 219.94 1221 294.75 218.99 1221 299.339 218.779 1225 303.374 219.887 1238 299.225 218.811 1225 294.785 218.992 1221 290.701 219.948 1221 266.508 204.371 1243 266.592 210.518 1247 267.42 216.493 1256 268.846 222.53 1261 270.945 228.435 1265 274.115 233.542 1275 278.368 237.033 1270 283.647 239.593 1261 290.095 241.072 1261 297.643 241.141 1265 305.364 239.472 1275 312.434 236.685 1294 318.127 232.531 1309 322.211 227.464 1309 324.487 221.449 0 325.335 215.101 0 325.551 208.75 0 325.136 202.619 1304 324.033 196.253 1299 279.62 199.448 1229 307.738 195.76 1243 293.74 207.917 1225 285.335 186.267 1216 279.448 186.082 1234 272.467 187.601 1243 267.904 191.271 1243 265.69 195.192 1247 298.497 184.301 1243 304.453 182.619 1256 312.213 182.293 1265 317.839 184.756 1280 320.918 187.761 1280
1390386008.970 285.985 198.849 1225 283.2 197.253 1225 279.788 196.98 1225 276.623 198.252 1229 274.598 200.721 1229 277.224 201.099 1229 280.342 200.86 1229 283.441 200.015 1225 302.427 196.933 1238 304.738 194.83 1238 308.163 193.773 1243 311.736 194.297 1243 314.368 196.172 1252 311.83 197.155 1247 308.516 197.586 1243 305.22 197.476 1238 285.654 188.959 1216 280.092 188.658 1229 274.102 189.788 1243 270.575 192.68 1243 268.7 196.181 1243 269.891 197.111 1243 272.257 194.378 1238 275.398 192.546 1238 280.44 191.807 1229 285.62 191.808 1225 299.829 187.079 1238 305.495 185.522 1247 312.229 185.255 1256 316.8 187.39 1270 319.574 190.2 1275 318.591 191.56 1275 315.382 189.408 1261 311.448 188.334 1247 305.82 188.734 1243 300.341 189.914 1238 290.246 198.011 1221 289.837 201.624 1221 288.397 204.915 1221 286.139 208.14 1225 287.39 211.594 1221 292.073 210.361 1225 295.736 209.939 1229 301.784 210.112 1234 302.626 206.419 1238 299.759 203.764 1234 298.129 200.765 1229 297.38 197.238 1225 285.706 223.43 1225 287.951 219.373 1221 291.279 216.302 1221 294.894 216.399 1221 298.454 215.458 1225 302.979 217.619 1234 306.828 220.911 1243 303.954 221.772 1243 300.348 222.509 1234 295.851 223.139 1225 291.55 223.605 1221 288.232 223.668 1225 288.361 222.238 1221 291.131 220.275 1221 295.298 219.427 1221 299.859 219.291 1229 303.803 220.435 1238 299.747 219.219 1229 295.325 219.309 1221 291.33 220.179 1221 267.478 203.795 1243 267.518 209.982 1243 268.296 216.022 1256 269.707 222.142 1261 271.77 228.147 1265 274.917 233.363 1270 279.102 236.939 1265 284.296 239.622 1261 290.668 241.244 1261 298.164 241.484 1270 305.968 239.945 1275 313.162 237.309 1299 318.98 233.266 1314 323.204 228.288 1314 325.603 222.222 1536 326.451 215.791 1536 326.675 209.327 1536 326.261 203.082 1304 325.168 196.579 1299 280.15 199.254 1229 308.375 196.028 1243 294.238 208.155 1225 285.99 186.29 1212 279.995 185.984 1225 272.806 187.401 1247 268.126 191.145 1247 265.883 195.16 1247 299.076 184.529 1243 305.167 182.879 1256 313.131 182.633 1265 318.885 185.297 1275 322.023 188.448 1280
1390386009.32 286.689 198.92 1225 283.867 197.284 1225 280.411 196.987 1225 277.183 198.277 1225 275.122 200.797 1229 277.755 201.173 1229 280.928 200.931 1225 284.091 200.079 1225 303.354 197.046 1238 305.746 194.928 1238 309.238 193.865 1238 312.859 194.43 1243 315.473 196.379 1252 312.9 197.333 1247 309.531 197.737 1243 306.188 197.603 1238 286.471 188.902 1216 280.736 188.608 1234 274.533 189.795 1243 270.934 192.803 1243 269.061 196.425 1243 270.295 197.307 1243 272.666 194.47 1238 275.833 192.569 1238 281.046 191.806 1229 286.39 191.807 1221 300.851 187.049 1238 306.742 185.531 1247 313.718 185.36 1256 318.341 187.655 1270 321.043 190.614 1275 319.98 191.902 1270 316.809 189.616 1261 312.84 188.436 1247 307.037 188.783 1243 301.353 189.942 1238 290.985 198.029 1221 290.516 201.612 1221 288.978 204.823 1221 286.555 207.971 1225 287.738 211.474 1221 292.597 210.224 1225 296.33 209.803 1225 302.523 210.012 1234 303.402 206.311 1238 300.528 203.731 1229 298.928 200.796 1229 298.255 197.282 1225 285.581 223.376 1225 288.039 219.226 1216 291.588 216.105 1216 295.332 216.222 1221 299.073 215.267 1225 303.718 217.473 1229 307.64 220.847 1243 304.637 221.758 1238 300.897 222.505 1229 296.184 223.149 1225 291.691 223.638 1225 288.234 223.694 1225 288.226 222.19 1221 291.249 220.138 1221 295.668 219.277 1221 300.479 219.13 1225 304.655 220.324 1238 300.382 219.165 1225 295.715 219.277 1221 291.446 220.154 1221 267.788 204.024 1243 267.736 210.246 1252 268.456 216.299 1252 269.762 222.438 1261 271.739 228.498 1265 274.805 233.755 1275 278.964 237.34 1270 284.173 240.046 1261 290.621 241.699 1261 298.267 241.977 1265 306.175 240.458 1280 313.469 237.831 1294 319.363 233.779 1314 323.64 228.774 0 326.091 222.692 0 327.036 216.254 1542 327.366 209.791 1536 327.057 203.565 1324 326.056 197.007 1284 280.756 199.306 1225 309.411 196.165 1243 294.831 208.044 1225 286.819 186.205 1212 280.641 185.908 1225 273.215 187.392 1243 268.448 191.275 1247 266.208 195.422 1247 300.158 184.468 1238 306.492 182.861 1252 314.732 182.734 1270 320.537 185.607 1275 323.589 188.934 1280
1390386009.95 287.491 199.039 1225 284.701 197.403 1225 281.28 197.077 1229 278.049 198.299 1225 275.953 200.734 1229 278.554 201.157 1225 281.718 200.966 1225 284.885 200.156 1225 304.152 197.336 1238 306.562 195.282 1238 310.038 194.269 1243 313.62 194.844 1247 316.185 196.764 1256 313.631 197.701 1247 310.285 198.08 1243 306.967 197.917 1238 287.343 188.826 1216 281.638 188.468 1229 275.445 189.559 1243 271.852 192.511 1243 269.961 196.087 1243 271.157 196.969 1238 273.547 194.179 1238 276.706 192.333 1238 281.904 191.646 1229 287.223 191.71 1221 301.817 187.131 1238 307.698 185.681 1247 314.627 185.561 1261 319.165 187.89 1275 321.774 190.859 1275 320.713 192.105 1270 317.623 189.813 1265 313.718 188.612 1252 307.962 188.908 1243 302.285 190.011 1238 291.81 198.168 1221 291.321 201.747 1221 289.749 204.946 1221 287.218 208.037 1221 288.341 211.537 1221 293.281 210.363 1221 297.053 209.975 1225 303.214 210.213 1234 304.114 206.55 1238 301.242 203.977 1234 299.681 201.013 1229 299.073 197.495 1229 285.923 223.104 1225 288.528 219.104 1216 292.172 216.092 1216 295.903 216.261 1221 299.647 215.334 1221 304.251 217.513 1234 308.134 220.798 1247 305.107 221.751 1238 301.363 222.491 1229 296.635 223.105 1225 292.111 223.542 1221 288.625 223.534 1221 288.52 222.008 1221 291.695 220.05 1221 296.174 219.265 1221 301.019 219.125 1225 305.244 220.282 1238 300.928 219.165 1225 296.22 219.26 1221 291.876 220.077 1221 268.459 203.909 1243 268.392 210.086 1243 269.096 216.064 1256 270.347 222.103 1261 272.261 228.039 1265 275.233 233.179 1270 279.326 236.745 1265 284.457 239.484 1261 290.817 241.218 1261 298.411 241.562 1265 306.215 240.119 1280 313.39 237.529 1294 319.214 233.559 1309 323.475 228.651 1309 325.963 222.753 1536 327.025 216.488 1536 327.486 210.183 1542 327.324 204.081 1319 326.472 197.594 1284 281.579 199.354 1225 310.18 196.524 1243 295.526 208.2 1225 287.731 186.148 1212 281.592 185.781 1225 274.175 187.152 1243 269.407 190.963 1247 267.15 195.054 1243 301.154 184.56 1243 307.473 183.028 1252 315.663 182.964 1265 321.377 185.885 1275 324.328 189.228 1280
1390386009.157 287.709 199.105 1225 284.94 197.485 1225 281.54 197.157 1229 278.332 198.357 1229 276.241 200.758 1229 278.836 201.184 1229 281.972 201.006 1225 285.115 200.217 1225 304.387 197.445 1238 306.783 195.409 1238 310.237 194.416 1243 313.8 194.989 1243 316.38 196.889 1256 313.823 197.82 1247 310.491 198.194 1238 307.187 198.032 1238 287.58 188.983 1216 281.994 188.593 1229 275.938 189.631 1243 272.354 192.475 1243 270.425 195.949 1243 271.561 196.903 1238 273.987 194.192 1238 277.16 192.406 1238 282.258 191.753 1229 287.486 191.843 1221 302.018 187.316 1243 307.793 185.873 1247 314.608 185.747 1261 319.132 187.988 1265 321.801 190.869 1270 320.808 192.183 1265 317.657 189.953 1261 313.735 188.794 1252 308.048 189.089 1243 302.455 190.181 1238 292.027 198.278 1221 291.513 201.86 1221 289.942 205.088 1221 287.443 208.22 1221 288.577 211.702 1221 293.482 210.58 1221 297.252 210.206 1225 303.436 210.434 1234 304.354 206.774 1238 301.472 204.148 1234 299.905 201.152 1229 299.273 197.628 1225 286.247 223.246 1225 288.822 219.277 1216 292.418 216.312 1216 296.13 216.483 1221 299.841 215.575 1225 304.465 217.743 1229 308.403 221.014 1247 305.346 221.971 1238 301.599 222.703 1229 296.892 223.298 1221 292.399 223.704 1221 288.942 223.676 1221 288.813 222.168 1221 291.979 220.243 1221 296.424 219.477 1221 301.262 219.353 1225 305.527 220.506 1238 301.179 219.393 1225 296.471 219.472 1221 292.16 220.268 1221 268.885 203.842 1243 268.784 209.996 1243 269.443 215.955 1252 270.692 221.995 1256 272.603 227.941 1265 275.585 233.114 1275 279.682 236.733 1265 284.808 239.512 1261 291.148 241.279 1261 298.701 241.654 1265 306.54 240.261 1280 313.775 237.722 1294 319.678 233.78 1304 324.013 228.887 1314 326.559 222.976 1319 327.634 216.673 1529 328.08 210.326 0 327.894 204.176 1299 327.025 197.683 1289 281.835 199.409 1229 310.386 196.649 1243 295.745 208.394 1225 287.992 186.324 1212 281.969 185.921 1225 274.706 187.225 1243 269.96 190.9 1247 267.661 194.88 1247 301.328 184.762 1243 307.539 183.235 1252 315.593 183.158 1261 321.277 185.965 1270 324.291 189.203 1280
1390386009.220 288.14 199.26 1221 285.339 197.605 1225 281.914 197.229 1225 278.648 198.379 1225 276.486 200.743 1229 279.131 201.196 1229 282.303 201.062 1225 285.485 200.312 1225 304.849 197.777 1238 307.305 195.786 1238 310.791 194.833 1238 314.374 195.443 1247 316.967 197.35 1256 314.38 198.244 1243 311.031 198.58 1243 307.71 198.381 1238 288.029 188.952 1216 282.333 188.482 1229 276.131 189.461 1243 272.51 192.361 1243 270.57 195.89 1243 271.727 196.773 1238 274.197 194.022 1238 277.401 192.234 1238 282.591 191.647 1229 287.894 191.817 1221 302.526 187.453 1243 308.408 186.058 1243 315.329 186.005 1261 319.858 188.394 1261 322.516 191.394 1270 321.463 192.636 1265 318.315 190.3 1261 314.397 189.05 1252 308.642 189.282 1243 302.958 190.333 1238 292.435 198.41 1221 291.942 201.997 1221 290.35 205.172 1221 287.723 208.168 1221 288.788 211.655 1221 293.886 210.636 1221 297.77 210.302 1225 304.088 210.534 1234 304.978 206.901 1234 301.969 204.343 1229 300.382 201.364 1229 299.776 197.831 1225 286.24 222.83 1221 289.024 218.974 1216 292.789 216.121 1212 296.578 216.36 1221 300.356 215.461 1225 305.143 217.593 1234 309.262 220.801 1247 306.059 221.943 1243 302.188 222.752 1234 297.363 223.332 1225 292.717 223.655 1221 289.109 223.5 1221 288.681 221.846 1216 292.148 219.99 1216 296.864 219.303 1221 301.981 219.169 1225 306.513 220.316 1238 301.954 219.413 1225 296.938 219.531 1221 292.324 220.221 1216 269.304 203.766 1243 269.209 209.904 1243 269.856 215.771 1252 271.098 221.724 1256 273.003 227.582 1256 275.96 232.651 1265 280.058 236.248 1261 285.169 239.075 1261 291.484 240.95 1261 299.074 241.419 1265 306.941 240.097 1275 314.152 237.601 1294 320.051 233.747 1304 324.414 228.952 1314 326.978 223.21 0 328.054 217.059 1536 328.528 210.832 1529 328.374 204.811 1299 327.556 198.35 1314 282.181 199.473 1229 310.926 197.049 1243 296.194 208.464 1225 288.453 186.308 1212 282.317 185.821 1225 274.868 187.062 1243 270.048 190.818 1243 267.737 194.864 1247 301.852 184.892 1243 308.166 183.419 1252 316.362 183.432 1261 322.102 186.423 1270 325.115 189.796 1280
1390386009.282 288.485 199.249 1221 285.709 197.616 1225 282.295 197.248 1225 279.029 198.372 1229 276.868 200.685 1229 279.477 201.142 1229 282.64 201.013 1225 285.829 200.279 1225 305.247 197.808 1238 307.715 195.843 1238 311.214 194.914 1238 314.801 195.515 1247 317.4 197.393 1256 314.788 198.275 1243 311.419 198.6 1243 308.09 198.403 1243 288.412 189.078 1216 282.793 188.599 1229 276.664 189.53 1238 273.06 192.342 1238 271.116 195.794 1238 272.233 196.692 1238 274.685 194.013 1238 277.867 192.279 1238 283.003 191.723 1225 288.257 191.898 1221 303.033 187.589 1243 308.919 186.218 1243 315.833 186.167 1256 320.36 188.51 1261 322.996 191.458 1270 321.962 192.693 1265 318.825 190.401 1261 314.891 189.179 1252 309.137 189.403 1238 303.434 190.428 1238 292.768 198.418 1221 292.212 201.968 1221 290.571 205.13 1221 287.893 208.149 1221 288.902 211.601 1221 293.935 210.611 1221 297.853 210.281 1225 304.211 210.55 1234 305.147 206.958 1234 302.176 204.383 1234 300.65 201.392 1229 300.111 197.872 1225 286.328 222.802 1221 289.061 218.909 1212 292.803 216.057 1216 296.575 216.296 1221 300.376 215.421 1225 305.141 217.596 1234 309.211 220.864 1243 306.052 222.067 1243 302.19 222.932 1229 297.296 223.533 1225 292.621 223.815 1221 289.081 223.567 1221 288.789 221.847 1216 292.16 219.931 1212 296.833 219.236 1216 301.937 219.146 1225 306.448 220.379 1238 301.916 219.573 1225 296.923 219.709 1216 292.351 220.35 1216 269.802 203.673 1243 269.636 209.715 1243 270.244 215.497 1252 271.446 221.355 1256 273.291 227.138 1256 276.145 232.186 1261 280.117 235.836 1261 285.101 238.744 1256 291.305 240.716 1261 298.835 241.261 1261 306.699 239.99 1275 313.942 237.512 1294 319.899 233.665 1299 324.336 228.885 1314 327.022 223.182 1529 328.258 217.068 1529 328.864 210.88 1536 328.834 204.872 1294 328.126 198.433 1329 282.541 199.451 1229 311.334 197.094 1243 296.336 208.458 1225 288.878 186.462 1212 282.823 185.963 1225 275.463 187.142 1243 270.665 190.786 1243 268.345 194.746 1247 302.373 185.059 1243 308.692 183.612 1252 316.862 183.628 1261 322.568 186.564 1270 325.548 189.879 1280
